uid,uid2,Frontal,Lateral,both,exact,only missing L,only missing F
1403,1403,1.0,1.0,True,True,False,False
1404,1404,1.0,1.0,True,True,False,False
1405,1405,1.0,1.0,True,True,False,False
1406,1406,1.0,1.0,True,True,False,False
1407,1407,1.0,1.0,True,True,False,False
1408,1408,1.0,0.0,False,False,True,False
1409,1409,1.0,1.0,True,True,False,False
1410,1410,1.0,1.0,True,True,False,False
1411,1411,1.0,1.0,True,True,False,False
1412,1412,1.0,1.0,True,True,False,False
1413,1413,1.0,1.0,True,True,False,False
1414,1414,1.0,1.0,True,True,False,False
1415,1415,1.0,1.0,True,True,False,False
1416,1416,1.0,1.0,True,True,False,False
1417,1417,1.0,1.0,True,True,False,False
1418,1418,1.0,1.0,True,True,False,False
1419,1419,1.0,1.0,True,True,False,False
1420,1420,1.0,2.0,True,False,False,False
1421,1421,0.0,1.0,False,False,False,True
1422,1422,1.0,1.0,True,True,False,False
1423,1423,1.0,1.0,True,True,False,False
1424,1424,1.0,1.0,True,True,False,False
1425,1425,1.0,1.0,True,True,False,False
1426,1426,1.0,1.0,True,True,False,False
1427,1427,1.0,0.0,False,False,True,False
1428,1428,1.0,1.0,True,True,False,False
1429,1429,1.0,1.0,True,True,False,False
1430,1430,1.0,0.0,False,False,True,False
1431,1431,1.0,1.0,True,True,False,False
1432,1432,1.0,1.0,True,True,False,False
1433,1433,1.0,1.0,True,True,False,False
1434,1434,1.0,1.0,True,True,False,False
1435,1435,1.0,1.0,True,True,False,False
1436,1436,1.0,1.0,True,True,False,False
1437,1437,1.0,1.0,True,True,False,False
1438,1438,1.0,1.0,True,True,False,False
1439,1439,1.0,1.0,True,True,False,False
1440,1440,1.0,1.0,True,True,False,False
1441,1441,1.0,1.0,True,True,False,False
1442,1442,1.0,1.0,True,True,False,False
1443,1443,1.0,1.0,True,True,False,False
1444,1444,1.0,0.0,False,False,True,False
1445,1445,1.0,1.0,True,True,False,False
1446,1446,1.0,1.0,True,True,False,False
1447,1447,1.0,1.0,True,True,False,False
1448,1448,1.0,1.0,True,True,False,False
1449,1449,1.0,1.0,True,True,False,False
1450,1450,1.0,1.0,True,True,False,False
1451,1451,1.0,1.0,True,True,False,False
1452,1452,1.0,1.0,True,True,False,False
1453,1453,1.0,1.0,True,True,False,False
1454,1454,1.0,1.0,True,True,False,False
1455,1455,1.0,1.0,True,True,False,False
1456,1456,1.0,1.0,True,True,False,False
1457,1457,0.0,1.0,False,False,False,True
1458,1458,1.0,1.0,True,True,False,False
1459,1459,2.0,1.0,True,False,False,False
1460,1460,1.0,1.0,True,True,False,False
1461,1461,1.0,1.0,True,True,False,False
1462,1462,1.0,1.0,True,True,False,False
1463,1463,1.0,0.0,False,False,True,False
1464,1464,1.0,1.0,True,True,False,False
1465,1465,1.0,1.0,True,True,False,False
1466,1466,1.0,1.0,True,True,False,False
1467,1467,1.0,1.0,True,True,False,False
1468,1468,1.0,1.0,True,True,False,False
1469,1469,1.0,1.0,True,True,False,False
1470,1470,1.0,1.0,True,True,False,False
1471,1471,1.0,1.0,True,True,False,False
1472,1472,1.0,1.0,True,True,False,False
1473,1473,1.0,1.0,True,True,False,False
1474,1474,1.0,1.0,True,True,False,False
1475,1475,1.0,0.0,False,False,True,False
1476,1476,1.0,1.0,True,True,False,False
1477,1477,1.0,1.0,True,True,False,False
1478,1478,2.0,1.0,True,False,False,False
1479,1479,1.0,1.0,True,True,False,False
1480,1480,1.0,1.0,True,True,False,False
1481,1481,1.0,1.0,True,True,False,False
1482,1482,1.0,0.0,False,False,True,False
1483,1483,1.0,1.0,True,True,False,False
1484,1484,1.0,1.0,True,True,False,False
1485,1485,1.0,1.0,True,True,False,False
1487,1487,1.0,1.0,True,True,False,False
1488,1488,1.0,1.0,True,True,False,False
1489,1489,1.0,1.0,True,True,False,False
1491,1491,1.0,1.0,True,True,False,False
1492,1492,1.0,1.0,True,True,False,False
1493,1493,1.0,0.0,False,False,True,False
1494,1494,1.0,1.0,True,True,False,False
1496,1496,1.0,1.0,True,True,False,False
1497,1497,1.0,1.0,True,True,False,False
1498,1498,1.0,1.0,True,True,False,False
1499,1499,1.0,1.0,True,True,False,False
1500,1500,1.0,2.0,True,False,False,False
1501,1501,1.0,1.0,True,True,False,False
1502,1502,1.0,1.0,True,True,False,False
1503,1503,1.0,1.0,True,True,False,False
1504,1504,1.0,1.0,True,True,False,False
1505,1505,1.0,1.0,True,True,False,False
1506,1506,1.0,1.0,True,True,False,False
1508,1508,1.0,1.0,True,True,False,False
1509,1509,1.0,1.0,True,True,False,False
1510,1510,1.0,1.0,True,True,False,False
1511,1511,1.0,1.0,True,True,False,False
1512,1512,1.0,1.0,True,True,False,False
1513,1513,1.0,1.0,True,True,False,False
1514,1514,1.0,1.0,True,True,False,False
1515,1515,1.0,1.0,True,True,False,False
1516,1516,1.0,1.0,True,True,False,False
1517,1517,1.0,1.0,True,True,False,False
1518,1518,1.0,1.0,True,True,False,False
1519,1519,1.0,1.0,True,True,False,False
1520,1520,1.0,1.0,True,True,False,False
1521,1521,2.0,1.0,True,False,False,False
1522,1522,1.0,0.0,False,False,True,False
1523,1523,1.0,2.0,True,False,False,False
1524,1524,1.0,1.0,True,True,False,False
1525,1525,2.0,2.0,True,False,False,False
1526,1526,1.0,1.0,True,True,False,False
1527,1527,1.0,0.0,False,False,True,False
1528,1528,1.0,1.0,True,True,False,False
1529,1529,1.0,1.0,True,True,False,False
1530,1530,1.0,1.0,True,True,False,False
1531,1531,1.0,1.0,True,True,False,False
1532,1532,1.0,1.0,True,True,False,False
1533,1533,1.0,1.0,True,True,False,False
1534,1534,1.0,1.0,True,True,False,False
1535,1535,1.0,1.0,True,True,False,False
1536,1536,1.0,2.0,True,False,False,False
1537,1537,1.0,1.0,True,True,False,False
1538,1538,1.0,1.0,True,True,False,False
1539,1539,1.0,1.0,True,True,False,False
1540,1540,1.0,1.0,True,True,False,False
1541,1541,1.0,1.0,True,True,False,False
1542,1542,1.0,1.0,True,True,False,False
1543,1543,1.0,1.0,True,True,False,False
1544,1544,1.0,1.0,True,True,False,False
1545,1545,1.0,1.0,True,True,False,False
1546,1546,1.0,1.0,True,True,False,False
1547,1547,1.0,1.0,True,True,False,False
1548,1548,1.0,1.0,True,True,False,False
1549,1549,1.0,0.0,False,False,True,False
1550,1550,1.0,1.0,True,True,False,False
1551,1551,1.0,1.0,True,True,False,False
1552,1552,1.0,1.0,True,True,False,False
1553,1553,1.0,1.0,True,True,False,False
1554,1554,1.0,1.0,True,True,False,False
1555,1555,1.0,1.0,True,True,False,False
1556,1556,1.0,1.0,True,True,False,False
1557,1557,1.0,0.0,False,False,True,False
1558,1558,1.0,1.0,True,True,False,False
1559,1559,1.0,1.0,True,True,False,False
1560,1560,1.0,1.0,True,True,False,False
1561,1561,1.0,1.0,True,True,False,False
1562,1562,1.0,1.0,True,True,False,False
1563,1563,1.0,1.0,True,True,False,False
1564,1564,1.0,1.0,True,True,False,False
1565,1565,1.0,1.0,True,True,False,False
1566,1566,1.0,0.0,False,False,True,False
1567,1567,1.0,1.0,True,True,False,False
1568,1568,1.0,1.0,True,True,False,False
1569,1569,1.0,1.0,True,True,False,False
1570,1570,1.0,1.0,True,True,False,False
1571,1571,0.0,1.0,False,False,False,True
1572,1572,1.0,1.0,True,True,False,False
1573,1573,1.0,1.0,True,True,False,False
1574,1574,1.0,1.0,True,True,False,False
1575,1575,1.0,1.0,True,True,False,False
1576,1576,1.0,1.0,True,True,False,False
1577,1577,1.0,1.0,True,True,False,False
1578,1578,1.0,1.0,True,True,False,False
1579,1579,1.0,0.0,False,False,True,False
1580,1580,1.0,1.0,True,True,False,False
1581,1581,1.0,1.0,True,True,False,False
1582,1582,1.0,1.0,True,True,False,False
1583,1583,1.0,1.0,True,True,False,False
1584,1584,1.0,1.0,True,True,False,False
1585,1585,1.0,1.0,True,True,False,False
1586,1586,1.0,1.0,True,True,False,False
1587,1587,1.0,1.0,True,True,False,False
1588,1588,1.0,1.0,True,True,False,False
1589,1589,1.0,1.0,True,True,False,False
1590,1590,1.0,1.0,True,True,False,False
1591,1591,1.0,1.0,True,True,False,False
1592,1592,1.0,0.0,False,False,True,False
1593,1593,1.0,1.0,True,True,False,False
1594,1594,1.0,1.0,True,True,False,False
1595,1595,1.0,1.0,True,True,False,False
1596,1596,1.0,1.0,True,True,False,False
1597,1597,1.0,1.0,True,True,False,False
1598,1598,1.0,1.0,True,True,False,False
1599,1599,1.0,1.0,True,True,False,False
1600,1600,1.0,1.0,True,True,False,False
1601,1601,1.0,1.0,True,True,False,False
1602,1602,1.0,1.0,True,True,False,False
1603,1603,1.0,1.0,True,True,False,False
1604,1604,1.0,1.0,True,True,False,False
1605,1605,1.0,0.0,False,False,True,False
1606,1606,0.0,1.0,False,False,False,True
1607,1607,0.0,1.0,False,False,False,True
1608,1608,1.0,1.0,True,True,False,False
1609,1609,1.0,1.0,True,True,False,False
1610,1610,1.0,2.0,True,False,False,False
1612,1612,1.0,0.0,False,False,True,False
1614,1614,1.0,1.0,True,True,False,False
1615,1615,1.0,0.0,False,False,True,False
1616,1616,1.0,1.0,True,True,False,False
1617,1617,1.0,1.0,True,True,False,False
1618,1618,1.0,1.0,True,True,False,False
1619,1619,1.0,1.0,True,True,False,False
1620,1620,1.0,1.0,True,True,False,False
1621,1621,1.0,1.0,True,True,False,False
1622,1622,1.0,1.0,True,True,False,False
1623,1623,1.0,1.0,True,True,False,False
1624,1624,1.0,1.0,True,True,False,False
1625,1625,1.0,1.0,True,True,False,False
1626,1626,1.0,1.0,True,True,False,False
1627,1627,1.0,1.0,True,True,False,False
1629,1629,0.0,1.0,False,False,False,True
1630,1630,1.0,1.0,True,True,False,False
1631,1631,1.0,1.0,True,True,False,False
1632,1632,1.0,1.0,True,True,False,False
1633,1633,2.0,1.0,True,False,False,False
1634,1634,1.0,1.0,True,True,False,False
1635,1635,1.0,1.0,True,True,False,False
1636,1636,1.0,1.0,True,True,False,False
1637,1637,1.0,0.0,False,False,True,False
1638,1638,1.0,2.0,True,False,False,False
1639,1639,1.0,1.0,True,True,False,False
1640,1640,1.0,1.0,True,True,False,False
1641,1641,1.0,1.0,True,True,False,False
1642,1642,1.0,1.0,True,True,False,False
1643,1643,1.0,2.0,True,False,False,False
1644,1644,0.0,1.0,False,False,False,True
1645,1645,1.0,1.0,True,True,False,False
1646,1646,1.0,1.0,True,True,False,False
1647,1647,1.0,1.0,True,True,False,False
1648,1648,1.0,1.0,True,True,False,False
1649,1649,1.0,1.0,True,True,False,False
1650,1650,1.0,1.0,True,True,False,False
1651,1651,1.0,1.0,True,True,False,False
1652,1652,1.0,1.0,True,True,False,False
1653,1653,0.0,1.0,False,False,False,True
1654,1654,1.0,1.0,True,True,False,False
1655,1655,1.0,1.0,True,True,False,False
1656,1656,1.0,1.0,True,True,False,False
1657,1657,1.0,1.0,True,True,False,False
1658,1658,0.0,1.0,False,False,False,True
1659,1659,1.0,1.0,True,True,False,False
1660,1660,1.0,1.0,True,True,False,False
1661,1661,1.0,0.0,False,False,True,False
1662,1662,1.0,0.0,False,False,True,False
1663,1663,1.0,1.0,True,True,False,False
1664,1664,1.0,1.0,True,True,False,False
1665,1665,1.0,1.0,True,True,False,False
1666,1666,1.0,1.0,True,True,False,False
1667,1667,1.0,1.0,True,True,False,False
1668,1668,1.0,1.0,True,True,False,False
1669,1669,1.0,1.0,True,True,False,False
1670,1670,1.0,1.0,True,True,False,False
1671,1671,1.0,1.0,True,True,False,False
1672,1672,1.0,1.0,True,True,False,False
1673,1673,1.0,1.0,True,True,False,False
1674,1674,1.0,1.0,True,True,False,False
1675,1675,1.0,1.0,True,True,False,False
1676,1676,1.0,1.0,True,True,False,False
1677,1677,1.0,2.0,True,False,False,False
1678,1678,1.0,1.0,True,True,False,False
1679,1679,1.0,1.0,True,True,False,False
1680,1680,1.0,1.0,True,True,False,False
1681,1681,1.0,1.0,True,True,False,False
1682,1682,1.0,1.0,True,True,False,False
1683,1683,1.0,1.0,True,True,False,False
1684,1684,1.0,1.0,True,True,False,False
1685,1685,1.0,1.0,True,True,False,False
1686,1686,1.0,1.0,True,True,False,False
1687,1687,1.0,1.0,True,True,False,False
1688,1688,1.0,1.0,True,True,False,False
1689,1689,1.0,1.0,True,True,False,False
1690,1690,1.0,1.0,True,True,False,False
1691,1691,1.0,1.0,True,True,False,False
1693,1693,1.0,0.0,False,False,True,False
1694,1694,1.0,1.0,True,True,False,False
1695,1695,1.0,1.0,True,True,False,False
1696,1696,1.0,1.0,True,True,False,False
1697,1697,1.0,1.0,True,True,False,False
1698,1698,1.0,1.0,True,True,False,False
1699,1699,0.0,2.0,False,False,False,True
1700,1700,1.0,1.0,True,True,False,False
1701,1701,1.0,1.0,True,True,False,False
1702,1702,1.0,1.0,True,True,False,False
1703,1703,1.0,1.0,True,True,False,False
1704,1704,1.0,1.0,True,True,False,False
1705,1705,0.0,1.0,False,False,False,True
1706,1706,1.0,1.0,True,True,False,False
1707,1707,1.0,1.0,True,True,False,False
1708,1708,1.0,1.0,True,True,False,False
1709,1709,1.0,1.0,True,True,False,False
1710,1710,1.0,1.0,True,True,False,False
1711,1711,1.0,1.0,True,True,False,False
1712,1712,1.0,1.0,True,True,False,False
1713,1713,1.0,1.0,True,True,False,False
1714,1714,1.0,0.0,False,False,True,False
1715,1715,0.0,1.0,False,False,False,True
1716,1716,1.0,1.0,True,True,False,False
1717,1717,1.0,1.0,True,True,False,False
1718,1718,0.0,1.0,False,False,False,True
1719,1719,1.0,1.0,True,True,False,False
1720,1720,1.0,2.0,True,False,False,False
1721,1721,1.0,1.0,True,True,False,False
1722,1722,1.0,0.0,False,False,True,False
1723,1723,1.0,1.0,True,True,False,False
1724,1724,1.0,0.0,False,False,True,False
1725,1725,1.0,1.0,True,True,False,False
1726,1726,1.0,1.0,True,True,False,False
1727,1727,1.0,1.0,True,True,False,False
1728,1728,1.0,1.0,True,True,False,False
1729,1729,1.0,1.0,True,True,False,False
1730,1730,1.0,1.0,True,True,False,False
1731,1731,1.0,1.0,True,True,False,False
1732,1732,1.0,1.0,True,True,False,False
1733,1733,1.0,2.0,True,False,False,False
1734,1734,1.0,1.0,True,True,False,False
1735,1735,1.0,1.0,True,True,False,False
1736,1736,1.0,1.0,True,True,False,False
1737,1737,1.0,1.0,True,True,False,False
1738,1738,1.0,1.0,True,True,False,False
1739,1739,1.0,1.0,True,True,False,False
1740,1740,1.0,1.0,True,True,False,False
1742,1742,1.0,1.0,True,True,False,False
1743,1743,1.0,1.0,True,True,False,False
1744,1744,1.0,1.0,True,True,False,False
1745,1745,1.0,1.0,True,True,False,False
1746,1746,1.0,1.0,True,True,False,False
1747,1747,1.0,1.0,True,True,False,False
1748,1748,1.0,1.0,True,True,False,False
1750,1750,1.0,1.0,True,True,False,False
1751,1751,1.0,1.0,True,True,False,False
1752,1752,1.0,1.0,True,True,False,False
1753,1753,1.0,1.0,True,True,False,False
1754,1754,1.0,1.0,True,True,False,False
1755,1755,1.0,1.0,True,True,False,False
1756,1756,1.0,1.0,True,True,False,False
1757,1757,1.0,0.0,False,False,True,False
1758,1758,1.0,1.0,True,True,False,False
1759,1759,1.0,1.0,True,True,False,False
1760,1760,1.0,1.0,True,True,False,False
1761,1761,1.0,0.0,False,False,True,False
1762,1762,1.0,1.0,True,True,False,False
1763,1763,1.0,1.0,True,True,False,False
1764,1764,1.0,0.0,False,False,True,False
1765,1765,1.0,1.0,True,True,False,False
1766,1766,1.0,1.0,True,True,False,False
1767,1767,1.0,1.0,True,True,False,False
1768,1768,2.0,1.0,True,False,False,False
1769,1769,1.0,0.0,False,False,True,False
1770,1770,1.0,1.0,True,True,False,False
1771,1771,1.0,1.0,True,True,False,False
1773,1773,1.0,1.0,True,True,False,False
1774,1774,1.0,0.0,False,False,True,False
1775,1775,1.0,1.0,True,True,False,False
1776,1776,1.0,1.0,True,True,False,False
1777,1777,1.0,1.0,True,True,False,False
1778,1778,1.0,1.0,True,True,False,False
1779,1779,1.0,1.0,True,True,False,False
1780,1780,1.0,1.0,True,True,False,False
1781,1781,1.0,1.0,True,True,False,False
1782,1782,1.0,1.0,True,True,False,False
1783,1783,1.0,1.0,True,True,False,False
1784,1784,1.0,1.0,True,True,False,False
1785,1785,1.0,1.0,True,True,False,False
1786,1786,1.0,1.0,True,True,False,False
1787,1787,1.0,1.0,True,True,False,False
1788,1788,1.0,1.0,True,True,False,False
1789,1789,1.0,0.0,False,False,True,False
1790,1790,1.0,0.0,False,False,True,False
1791,1791,1.0,1.0,True,True,False,False
1792,1792,1.0,1.0,True,True,False,False
1793,1793,0.0,1.0,False,False,False,True
1794,1794,1.0,1.0,True,True,False,False
1795,1795,1.0,1.0,True,True,False,False
1796,1796,1.0,1.0,True,True,False,False
1797,1797,1.0,1.0,True,True,False,False
1798,1798,1.0,1.0,True,True,False,False
1799,1799,1.0,1.0,True,True,False,False
1800,1800,1.0,1.0,True,True,False,False
1801,1801,1.0,1.0,True,True,False,False
1802,1802,1.0,1.0,True,True,False,False
1803,1803,2.0,1.0,True,False,False,False
1804,1804,1.0,1.0,True,True,False,False
1805,1805,1.0,1.0,True,True,False,False
1806,1806,0.0,1.0,False,False,False,True
1807,1807,1.0,1.0,True,True,False,False
1808,1808,1.0,1.0,True,True,False,False
1809,1809,1.0,1.0,True,True,False,False
1810,1810,1.0,1.0,True,True,False,False
1811,1811,1.0,0.0,False,False,True,False
1812,1812,1.0,1.0,True,True,False,False
1813,1813,1.0,1.0,True,True,False,False
1814,1814,1.0,1.0,True,True,False,False
1815,1815,1.0,1.0,True,True,False,False
1816,1816,1.0,1.0,True,True,False,False
1817,1817,1.0,0.0,False,False,True,False
1818,1818,1.0,1.0,True,True,False,False
1819,1819,1.0,1.0,True,True,False,False
1820,1820,1.0,1.0,True,True,False,False
1821,1821,1.0,1.0,True,True,False,False
1822,1822,1.0,1.0,True,True,False,False
1823,1823,1.0,1.0,True,True,False,False
1824,1824,1.0,0.0,False,False,True,False
1825,1825,1.0,1.0,True,True,False,False
1826,1826,1.0,1.0,True,True,False,False
1827,1827,1.0,1.0,True,True,False,False
1828,1828,1.0,1.0,True,True,False,False
1829,1829,1.0,1.0,True,True,False,False
1830,1830,0.0,1.0,False,False,False,True
1831,1831,1.0,1.0,True,True,False,False
1832,1832,1.0,1.0,True,True,False,False
1833,1833,1.0,1.0,True,True,False,False
1834,1834,1.0,1.0,True,True,False,False
1835,1835,1.0,1.0,True,True,False,False
1836,1836,1.0,1.0,True,True,False,False
1837,1837,1.0,0.0,False,False,True,False
1838,1838,0.0,1.0,False,False,False,True
1839,1839,1.0,1.0,True,True,False,False
1840,1840,1.0,1.0,True,True,False,False
1841,1841,1.0,1.0,True,True,False,False
1842,1842,1.0,1.0,True,True,False,False
1843,1843,1.0,0.0,False,False,True,False
1844,1844,1.0,1.0,True,True,False,False
1845,1845,1.0,1.0,True,True,False,False
1846,1846,1.0,1.0,True,True,False,False
1847,1847,1.0,1.0,True,True,False,False
1848,1848,1.0,1.0,True,True,False,False
1849,1849,1.0,1.0,True,True,False,False
1850,1850,0.0,1.0,False,False,False,True
1851,1851,1.0,1.0,True,True,False,False
1852,1852,1.0,1.0,True,True,False,False
1853,1853,1.0,1.0,True,True,False,False
1854,1854,1.0,1.0,True,True,False,False
1855,1855,1.0,1.0,True,True,False,False
1856,1856,1.0,0.0,False,False,True,False
1857,1857,1.0,1.0,True,True,False,False
1859,1859,1.0,1.0,True,True,False,False
1860,1860,1.0,1.0,True,True,False,False
1861,1861,1.0,1.0,True,True,False,False
1863,1863,1.0,1.0,True,True,False,False
1864,1864,1.0,1.0,True,True,False,False
1865,1865,1.0,1.0,True,True,False,False
1866,1866,1.0,1.0,True,True,False,False
1867,1867,1.0,1.0,True,True,False,False
1868,1868,1.0,1.0,True,True,False,False
1870,1870,1.0,1.0,True,True,False,False
1871,1871,1.0,1.0,True,True,False,False
1872,1872,1.0,0.0,False,False,True,False
1873,1873,1.0,1.0,True,True,False,False
1874,1874,1.0,1.0,True,True,False,False
1875,1875,1.0,1.0,True,True,False,False
1876,1876,1.0,1.0,True,True,False,False
1877,1877,1.0,1.0,True,True,False,False
1878,1878,1.0,1.0,True,True,False,False
1879,1879,1.0,1.0,True,True,False,False
1880,1880,1.0,0.0,False,False,True,False
1881,1881,1.0,1.0,True,True,False,False
1882,1882,1.0,1.0,True,True,False,False
1883,1883,1.0,1.0,True,True,False,False
1884,1884,1.0,2.0,True,False,False,False
1885,1885,1.0,1.0,True,True,False,False
1886,1886,1.0,1.0,True,True,False,False
1887,1887,1.0,0.0,False,False,True,False
1888,1888,1.0,1.0,True,True,False,False
1889,1889,1.0,1.0,True,True,False,False
1891,1891,1.0,1.0,True,True,False,False
1892,1892,1.0,1.0,True,True,False,False
1893,1893,1.0,1.0,True,True,False,False
1894,1894,1.0,1.0,True,True,False,False
1895,1895,1.0,1.0,True,True,False,False
1896,1896,1.0,1.0,True,True,False,False
1897,1897,1.0,0.0,False,False,True,False
1898,1898,1.0,1.0,True,True,False,False
1899,1899,1.0,1.0,True,True,False,False
1900,1900,1.0,1.0,True,True,False,False
1901,1901,1.0,1.0,True,True,False,False
1902,1902,1.0,1.0,True,True,False,False
1903,1903,1.0,1.0,True,True,False,False
1904,1904,1.0,1.0,True,True,False,False
1905,1905,1.0,1.0,True,True,False,False
1906,1906,1.0,1.0,True,True,False,False
1907,1907,1.0,1.0,True,True,False,False
1908,1908,1.0,1.0,True,True,False,False
1909,1909,1.0,1.0,True,True,False,False
1910,1910,1.0,2.0,True,False,False,False
1911,1911,1.0,1.0,True,True,False,False
1912,1912,1.0,1.0,True,True,False,False
1913,1913,1.0,1.0,True,True,False,False
1914,1914,1.0,1.0,True,True,False,False
1915,1915,1.0,1.0,True,True,False,False
1916,1916,1.0,1.0,True,True,False,False
1918,1918,1.0,1.0,True,True,False,False
1919,1919,2.0,1.0,True,False,False,False
1920,1920,1.0,1.0,True,True,False,False
1921,1921,1.0,1.0,True,True,False,False
1922,1922,1.0,1.0,True,True,False,False
1923,1923,1.0,1.0,True,True,False,False
1924,1924,1.0,1.0,True,True,False,False
1925,1925,1.0,1.0,True,True,False,False
1926,1926,1.0,1.0,True,True,False,False
1927,1927,1.0,1.0,True,True,False,False
1928,1928,1.0,1.0,True,True,False,False
1929,1929,1.0,1.0,True,True,False,False
1930,1930,1.0,1.0,True,True,False,False
1931,1931,1.0,1.0,True,True,False,False
1932,1932,1.0,1.0,True,True,False,False
1933,1933,1.0,1.0,True,True,False,False
1934,1934,1.0,1.0,True,True,False,False
1935,1935,1.0,1.0,True,True,False,False
1936,1936,1.0,1.0,True,True,False,False
1937,1937,1.0,1.0,True,True,False,False
1938,1938,1.0,1.0,True,True,False,False
1939,1939,1.0,0.0,False,False,True,False
1940,1940,1.0,1.0,True,True,False,False
1941,1941,0.0,1.0,False,False,False,True
1942,1942,0.0,1.0,False,False,False,True
1943,1943,1.0,1.0,True,True,False,False
1944,1944,1.0,1.0,True,True,False,False
1945,1945,0.0,2.0,False,False,False,True
1946,1946,1.0,1.0,True,True,False,False
1947,1947,1.0,1.0,True,True,False,False
1948,1948,1.0,1.0,True,True,False,False
1949,1949,2.0,1.0,True,False,False,False
1950,1950,1.0,1.0,True,True,False,False
1951,1951,1.0,1.0,True,True,False,False
1952,1952,0.0,1.0,False,False,False,True
1953,1953,1.0,1.0,True,True,False,False
1954,1954,1.0,1.0,True,True,False,False
1956,1956,1.0,1.0,True,True,False,False
1957,1957,1.0,1.0,True,True,False,False
1958,1958,1.0,1.0,True,True,False,False
1959,1959,1.0,1.0,True,True,False,False
1960,1960,1.0,1.0,True,True,False,False
1961,1961,1.0,1.0,True,True,False,False
1962,1962,1.0,1.0,True,True,False,False
1963,1963,1.0,1.0,True,True,False,False
1964,1964,1.0,1.0,True,True,False,False
1965,1965,1.0,1.0,True,True,False,False
1966,1966,1.0,1.0,True,True,False,False
1967,1967,1.0,1.0,True,True,False,False
1968,1968,1.0,1.0,True,True,False,False
1969,1969,1.0,0.0,False,False,True,False
1970,1970,1.0,1.0,True,True,False,False
1971,1971,1.0,1.0,True,True,False,False
1972,1972,1.0,1.0,True,True,False,False
1973,1973,1.0,1.0,True,True,False,False
1974,1974,1.0,1.0,True,True,False,False
1975,1975,2.0,1.0,True,False,False,False
1976,1976,3.0,0.0,False,False,True,False
1977,1977,1.0,1.0,True,True,False,False
1978,1978,1.0,1.0,True,True,False,False
1979,1979,1.0,1.0,True,True,False,False
1980,1980,1.0,1.0,True,True,False,False
1981,1981,1.0,1.0,True,True,False,False
1982,1982,1.0,1.0,True,True,False,False
1983,1983,1.0,1.0,True,True,False,False
1984,1984,1.0,1.0,True,True,False,False
1985,1985,1.0,1.0,True,True,False,False
1986,1986,1.0,0.0,False,False,True,False
1987,1987,1.0,1.0,True,True,False,False
1988,1988,1.0,1.0,True,True,False,False
1990,1990,1.0,1.0,True,True,False,False
1991,1991,1.0,1.0,True,True,False,False
1992,1992,1.0,1.0,True,True,False,False
1993,1993,1.0,1.0,True,True,False,False
1994,1994,1.0,1.0,True,True,False,False
1995,1995,1.0,1.0,True,True,False,False
1997,1997,1.0,1.0,True,True,False,False
1999,1999,1.0,1.0,True,True,False,False
2000,2000,1.0,1.0,True,True,False,False
2001,2001,1.0,1.0,True,True,False,False
2002,2002,1.0,1.0,True,True,False,False
2003,2003,1.0,1.0,True,True,False,False
2005,2005,1.0,1.0,True,True,False,False
2006,2006,1.0,1.0,True,True,False,False
2007,2007,1.0,1.0,True,True,False,False
2008,2008,1.0,1.0,True,True,False,False
2010,2010,1.0,1.0,True,True,False,False
2011,2011,1.0,1.0,True,True,False,False
2012,2012,1.0,1.0,True,True,False,False
2013,2013,1.0,1.0,True,True,False,False
2014,2014,1.0,1.0,True,True,False,False
2015,2015,1.0,1.0,True,True,False,False
2016,2016,1.0,1.0,True,True,False,False
2017,2017,1.0,1.0,True,True,False,False
2018,2018,1.0,1.0,True,True,False,False
2019,2019,1.0,1.0,True,True,False,False
2020,2020,1.0,1.0,True,True,False,False
2021,2021,1.0,1.0,True,True,False,False
2022,2022,1.0,1.0,True,True,False,False
2023,2023,1.0,1.0,True,True,False,False
2024,2024,1.0,1.0,True,True,False,False
2025,2025,0.0,1.0,False,False,False,True
2026,2026,1.0,1.0,True,True,False,False
2027,2027,1.0,1.0,True,True,False,False
2028,2028,1.0,1.0,True,True,False,False
2029,2029,1.0,1.0,True,True,False,False
2030,2030,1.0,1.0,True,True,False,False
2031,2031,1.0,1.0,True,True,False,False
2032,2032,1.0,1.0,True,True,False,False
2033,2033,1.0,1.0,True,True,False,False
2034,2034,1.0,1.0,True,True,False,False
2035,2035,1.0,0.0,False,False,True,False
2036,2036,1.0,1.0,True,True,False,False
2038,2038,1.0,1.0,True,True,False,False
2039,2039,1.0,1.0,True,True,False,False
2040,2040,1.0,1.0,True,True,False,False
2041,2041,2.0,1.0,True,False,False,False
2042,2042,1.0,1.0,True,True,False,False
2043,2043,1.0,1.0,True,True,False,False
2044,2044,1.0,1.0,True,True,False,False
2045,2045,1.0,1.0,True,True,False,False
2046,2046,1.0,1.0,True,True,False,False
2047,2047,1.0,1.0,True,True,False,False
2048,2048,1.0,1.0,True,True,False,False
2049,2049,1.0,1.0,True,True,False,False
2050,2050,1.0,1.0,True,True,False,False
2052,2052,1.0,1.0,True,True,False,False
2053,2053,1.0,1.0,True,True,False,False
2054,2054,1.0,2.0,True,False,False,False
2055,2055,1.0,1.0,True,True,False,False
2056,2056,1.0,1.0,True,True,False,False
2058,2058,1.0,1.0,True,True,False,False
2059,2059,1.0,1.0,True,True,False,False
2060,2060,1.0,1.0,True,True,False,False
2061,2061,1.0,1.0,True,True,False,False
